x, y, z
-350.000000000141, -299.999999999927, -949.999999999953
-350.000000000153, -300.000000000108, -899.999999999837
-349.9999999999, -300.000000000289, -849.999999999948
-350.000000000061, -300.000000000149, -799.999999999976
-350.000000000019, -300.000000000013, -749.999999999985
-349.999999999807, -299.999999999954, -700.000000000104
-350.000000000045, -300.000000000073, -649.999999999904
-349.999999999797, -299.999999999985, -600.000000000125
-349.999999999958, -300.00000000005, -550.000000000051
-349.999999999949, -300.000000000165, -499.999999999953
-350.000000000228, -249.999999999617, -1100.000000000024
-350.000000000066, -249.999999999815, -1050.000000000067
-349.999999999844, -249.999999999775, -1000.000000000158
-349.999999999944, -250.000000000303, -949.999999999916
-350.000000000111, -250.000000000119, -899.999999999939
-350.000000000024, -250.000000000031, -849.999999999885
-349.999999999941, -249.999999999767, -800.000000000118
-350.000000000151, -250.000000000022, -749.999999999876
-350.000000000043, -250.000000000079, -699.999999999923
-349.999999999981, -250.000000000101, -649.999999999969
-349.999999999956, -250.000000000009, -600.000000000086
-349.999999999863, -250.000000000049, -550.000000000098
-349.99999999987, -250.000000000067, -500.000000000052
-350.000000000167, -200.000000000223, -1099.999999999878
-349.99999999975, -200.000000000202, -1050.00000000009
-350.000000000093, -199.999999999793, -1000.000000000079
-350.000000000127, -199.999999999934, -950.000000000004
-350.00000000023, -200.000000000115, -899.9999999999
-349.99999999991, -200.000000000084, -850.000000000077
-350.000000000181, -199.999999999763, -799.999999999936
-350.000000000119, -199.999999999849, -750.000000000055
-349.999999999921, -200.000000000235, -699.999999999907
-350.000000000058, -200.000000000045, -650.00000000005
-350.000000000075, -199.999999999907, -599.999999999941
-350.000000000058, -200.000000000095, -549.999999999981
-350.000000000001, -199.999999999934, -499.999999999998
-349.999999999723, -150.000000000075, -1100.000000000079
-349.999999999712, -149.999999999932, -1050.000000000102
-349.999999999828, -150.000000000422, -999.999999999988
-349.999999999936, -149.999999999963, -949.999999999968
-350.00000000002, -150.000000000157, -900.000000000069
-350.00000000009, -149.999999999903, -850.000000000043
-349.999999999988, -150.00000000002, -799.999999999852
-349.999999999856, -150.000000000111, -750.000000000057
-350.000000000114, -150.000000000004, -700.00000000001
-349.999999999802, -149.999999999878, -650.000000000104
-349.999999999979, -149.999999999936, -600.000000000058
-350.00000000003, -149.999999999818, -550.000000000071
-349.999999999869, -99.999999999823, -1100.000000000038
-350.000000000069, -100.000000000021, -1049.999999999884
-350.000000000295, -99.999999999989, -999.999999999884
-350.000000000058, -99.999999999823, -949.999999999906
-349.999999999968, -100.000000000223, -900.000000000003
-350.000000000012, -100.000000000343, -849.999999999913
-350.000000000163, -100.000000000097, -799.999999999865
-350.000000000042, -99.999999999906, -750.000000000126
-350.000000000104, -99.999999999716, -700.000000000026
-350.000000000091, -100.000000000152, -649.999999999918
-350.000000000007, -100.000000000026, -599.999999999922
-350.000000000018, -100.000000000098, -550.000000000009
-350.000000000138, -50.000000000084, -1099.999999999974
-350.000000000228, -50.000000000003, -1049.999999999853
-349.999999999654, -50.000000000004, -1000.000000000134
-350.000000000063, -50.000000000102, -949.999999999988
-349.999999999779, -50.000000000153, -900.000000000158
-350.000000000117, -49.999999999733, -850.000000000004
-349.999999999924, -50.000000000241, -800.000000000014
-350.000000000046, -49.999999999944, -749.99999999985
-350.000000000045, -49.999999999985, -699.999999999943
-350.000000000175, -49.999999999959, -649.999999999918
-350.000000000121, -49.999999999992, -599.999999999914
-349.999999999962, -50.0000000001, -550.000000000011
-350.000000000046, 2.61e-10, -1149.999999999988
-350.000000000134, -4e-12, -1099.999999999865
-350.000000000035, 3.75e-10, -1050.000000000008
-349.999999999862, -4.08e-10, -1000.000000000033
-349.999999999707, -2.39e-10, -950.000000000181
-350.000000000048, -3.55e-10, -899.999999999935
-349.999999999911, -1.36e-10, -850.00000000008
-350.000000000092, 2.1e-10, -800.00000000001
-349.999999999899, -5.8e-11, -750.000000000014
-349.999999999936, 7.1e-11, -700.000000000016
-350.000000000196, -5.9e-11, -649.999999999906
-350.0, 1.39e-10, -600.000000000003
-349.999999999955, 8.9e-11, -550.000000000026
-350.000000000326, 50.000000000082, -1099.999999999846
-349.999999999836, 49.999999999843, -1050.000000000064
-349.999999999731, 49.999999999958, -1000.000000000084
-349.999999999958, 49.99999999999, -949.999999999962
-349.999999999777, 50.000000000089, -900.000000000012
-349.999999999876, 49.999999999948, -850.000000000094
-349.999999999962, 50.000000000054, -800.000000000002
-349.99999999994, 50.000000000046, -749.999999999931
-350.00000000028, 49.999999999883, -699.999999999905
-349.9999999999, 50.000000000051, -649.999999999975
-350.000000000017, 49.999999999946, -599.999999999964
-350.000000000002, 49.999999999879, -549.999999999985
-350.000000000171, 100.000000000116, -1099.99999999984
-349.99999999999, 100.000000000199, -1050.000000000019
-349.99999999991, 100.000000000085, -1000.000000000076
-350.000000000357, 99.999999999918, -949.999999999879
-350.000000000269, 100.000000000081, -899.999999999822
-349.999999999996, 100.000000000307, -850.000000000002
-350.000000000001, 99.999999999938, -799.999999999874
-350.00000000025, 99.999999999921, -749.999999999957
-350.000000000126, 100.000000000123, -699.999999999875
-349.999999999908, 99.999999999764, -650.000000000024
-350.000000000134, 100.000000000094, -599.999999999905
-349.999999999949, 100.000000000123, -550.000000000008
-349.999999999828, 149.99999999997, -1100.000000000104
-349.99999999969, 149.999999999969, -1050.000000000157
-349.999999999906, 149.999999999755, -1000.000000000041
-349.999999999822, 149.999999999845, -950.000000000047
-350.000000000122, 149.999999999816, -899.999999999983
-349.999999999874, 150.000000000153, -850.000000000024
-349.999999999787, 149.999999999879, -800.000000000094
-349.999999999896, 149.999999999759, -750.000000000104
-350.000000000159, 149.9999999999, -700.000000000007
-349.999999999894, 150.000000000007, -650.000000000096
-350.000000000003, 149.999999999904, -599.999999999969
-349.999999999875, 149.999999999969, -550.000000000058
-349.999999999811, 199.999999999944, -1100.000000000068
-349.999999999808, 199.999999999919, -1050.000000000173
-349.999999999876, 199.999999999848, -1000.000000000075
-349.999999999997, 200.000000000298, -949.999999999971
-350.000000000296, 200.000000000123, -899.999999999828
-349.999999999919, 199.999999999805, -850.000000000037
-350.000000000251, 199.999999999898, -799.999999999999
-349.999999999886, 199.999999999909, -750.000000000062
-349.999999999981, 199.99999999989, -699.999999999933
-350.000000000046, 200.000000000304, -649.999999999947
-349.999999999988, 199.999999999852, -600.0
-350.000000000074, 200.000000000156, -549.999999999934
-350.0, 250.000000000083, -1099.999999999964
-350.000000000048, 250.000000000057, -1049.999999999989
-349.999999999976, 249.999999999957, -999.999999999901
-349.999999999965, 249.999999999852, -950.000000000146
-349.999999999932, 249.999999999973, -899.999999999922
-349.99999999999, 249.999999999794, -850.000000000024
-349.99999999996, 249.999999999994, -800.000000000076
-350.000000000299, 249.99999999987, -749.999999999969
-350.000000000214, 250.000000000082, -699.999999999903
-350.000000000017, 249.999999999785, -650.000000000075
-349.999999999977, 249.999999999913, -599.999999999985
-349.999999999844, 250.000000000122, -550.000000000018
-349.999999999954, 249.999999999786, -500.00000000008
-350.000000000016, 299.999999999769, -1050.000000000102
-349.999999999829, 299.999999999986, -1000.000000000118
-349.999999999983, 299.999999999902, -949.999999999958
-349.999999999699, 299.999999999801, -900.000000000252
-349.999999999945, 299.999999999792, -850.000000000069
-350.000000000018, 300.000000000186, -799.999999999915
-349.999999999827, 299.999999999915, -750.000000000103
-349.999999999847, 299.999999999944, -700.000000000155
-350.00000000017, 300.000000000039, -649.999999999877
-349.999999999902, 299.999999999949, -600.00000000011
-350.000000000098, 300.00000000008, -549.999999999883
-349.999999999959, 299.999999999798, -500.000000000106
-350.000000000223, 349.999999999901, -1049.999999999937
-349.999999999965, 349.999999999801, -1000.000000000149
-349.999999999967, 350.000000000073, -949.999999999992
-349.999999999998, 350.000000000334, -899.999999999878
-349.999999999757, 349.999999999824, -850.00000000017
-350.000000000223, 350.00000000007, -799.999999999817
-350.000000000133, 350.000000000075, -749.99999999998
-350.000000000123, 350.000000000151, -699.999999999926
-349.999999999847, 350.000000000092, -650.000000000047
-350.000000000194, 349.999999999928, -599.99999999997
-350.000000000041, 349.999999999928, -550.000000000007
-350.000000000179, 350.000000000018, -499.999999999897
-349.999999999914, 349.999999999982, -450.000000000022
-350.000000000525, 400.000000000178, -1049.999999999683
-350.000000000191, 399.999999999971, -1000.000000000019
-350.000000000284, 399.999999999894, -949.999999999964
-350.000000000046, 400.000000000071, -899.999999999855
-350.000000000246, 400.000000000025, -849.999999999938
-350.000000000226, 399.999999999996, -799.999999999993
-350.000000000233, 399.99999999996, -749.999999999896
-349.999999999759, 399.999999999917, -700.000000000178
-349.999999999941, 400.00000000001, -649.999999999938
-349.999999999937, 399.99999999991, -600.000000000006
-349.999999999867, 399.999999999985, -550.000000000104
-349.999999999923, 399.99999999989, -500.000000000043
-350.00000000006, 399.999999999933, -450.000000000014
-349.999999999713, 449.999999999991, -1000.000000000157
-349.999999999902, 449.999999999886, -950.000000000124
-349.999999999802, 449.999999999961, -900.000000000219
-349.999999999946, 449.999999999923, -849.999999999968
-350.000000000176, 449.99999999987, -800.000000000022
-349.999999999921, 450.000000000081, -749.999999999975
-350.000000000241, 450.000000000069, -699.999999999747
-349.999999999932, 449.999999999933, -650.000000000012
-349.999999999872, 450.000000000005, -600.000000000019
-349.999999999836, 449.999999999924, -550.000000000119
-350.000000000163, 450.00000000004, -499.999999999996
-349.999999999818, 449.999999999966, -450.000000000113
-350.000000000105, 449.999999999967, -399.99999999999
-350.000000000101, 499.99999999982, -950.00000000007
-350.000000000189, 500.000000000241, -899.999999999768
-350.000000000386, 500.000000000019, -849.99999999976
-350.000000000302, 500.000000000018, -799.999999999846
-350.000000000204, 500.000000000004, -750.0
-349.999999999942, 500.000000000035, -699.999999999972
-350.000000000032, 499.999999999881, -650.000000000022
-350.000000000151, 499.999999999899, -600.00000000008
-350.000000000248, 499.999999999922, -549.999999999988
-350.000000000035, 499.999999999999, -499.999999999917
-349.999999999926, 499.99999999993, -450.000000000079
-349.999999999853, 500.000000000012, -400.000000000034
-349.99999999991, 499.999999999988, -350.00000000004
-350.000000000293, 549.999999999928, -899.999999999999
-349.999999999852, 549.999999999941, -850.000000000144
-350.000000000051, 549.999999999999, -800.000000000096
-349.999999999943, 549.999999999927, -750.000000000202
-349.999999999741, 549.999999999933, -700.000000000203
-350.000000000161, 549.999999999882, -650.000000000106
-350.000000000008, 549.999999999934, -600.000000000131
-349.999999999901, 549.999999999856, -550.000000000171
-349.999999999941, 549.999999999921, -500.000000000129
-349.999999999793, 550.00000000004, -449.999999999958
-349.999999999966, 550.00000000012, -399.999999999873
-349.999999999922, 549.999999999981, -350.000000000061
-350.000000000008, 549.999999999941, -300.000000000053
-349.999999999854, 599.999999999942, -850.000000000219
-349.999999999724, 600.00000000015, -799.999999999948
-350.000000000139, 600.000000000085, -749.999999999936
-350.000000000008, 600.000000000026, -699.999999999942
-350.000000000193, 599.999999999915, -650.000000000053
-350.000000000103, 600.000000000027, -599.99999999993
-350.000000000202, 599.999999999882, -550.000000000099
-350.000000000225, 600.000000000014, -500.000000000005
-349.999999999982, 599.999999999967, -450.000000000085
-349.999999999928, 599.999999999924, -400.000000000171
-350.000000000024, 600.0, -350.00000000001
-349.999999999921, 599.999999999996, -300.000000000013
-350.000000000079, 599.999999999958, -250.000000000062
-350.000000000055, 600.000000000018, -199.999999999978
-350.000000000129, 649.999999999946, -800.000000000013
-349.999999999659, 649.999999999925, -750.000000000248
-349.999999999699, 650.00000000003, -700.000000000237
